date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:50:39	240/240	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Dec%202023%2017:50:29%20GMT	https://www.cefar.co.uk/case-studies/nhs	C:/My%20Web%20Sites/A/www.cefar.co.uk/case-studies/nhs	(from https://www.cefar.co.uk/case-studies/solros)
12:50:39	786/786	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823328-312%22	https://www.cefar.co.uk/assets/images/arrow-left.svg?v=1568813864	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/arrow-leftd24f.svg	(from https://www.cefar.co.uk/case-studies/solros)
12:50:40	30611/30611	---M--	200	added ('OK')	image/png	etag:%225e500fd6-7793%22	https://www.cefar.co.uk/assets/images/cases/bbas/logo.png?v=1582305238	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/logo1a39.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:40	1897605/1897605	---M--	200	added ('OK')	image/png	etag:%226218e5cf-1cf485%22	https://www.cefar.co.uk/assets/images/cases/solros/billboard.png?v=1645798863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/solros/billboard7388.png	(from https://www.cefar.co.uk/case-studies/solros)
12:50:40	97642/97642	---M--	200	added ('OK')	image/png	etag:%225e500fd6-17d6a%22	https://www.cefar.co.uk/assets/images/cases/bbas/wireframe-1.png?v=1582305238	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/wireframe-11a39.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:40	59874/59874	---M--	200	added ('OK')	image/png	etag:%225e500fd6-e9e2%22	https://www.cefar.co.uk/assets/images/cases/bbas/wireframe-2.png?v=1582305238	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/wireframe-21a39.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:40	113318/113318	---M--	200	added ('OK')	image/png	etag:%225e500fd6-1baa6%22	https://www.cefar.co.uk/assets/images/cases/bbas/wireframe-3.png?v=1582305238	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/wireframe-31a39.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:40	83071/83071	---M--	200	added ('OK')	image/png	etag:%225e500fd6-1447f%22	https://www.cefar.co.uk/assets/images/cases/bbas/wireframe-4.png?v=1582305238	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/wireframe-41a39.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:41	270711/270711	---M--	200	added ('OK')	image/jpeg	etag:%225e500fd6-42177%22	https://www.cefar.co.uk/assets/images/cases/bbas/mac-mockup.jpg?v=1582305238	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/mac-mockup1a39.jpg	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:41	52976/52976	---M--	200	added ('OK')	image/jpeg	etag:%225e500fd6-cef0%22	https://www.cefar.co.uk/assets/images/cases/bbas/browser-mockup.jpg?v=1582305238	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/browser-mockup1a39.jpg	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:41	88439/88439	---M--	200	added ('OK')	image/png	etag:%225e500fd7-15977%22	https://www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-branding.png?v=1582305239	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-branding8943.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:42	68376/68376	---M--	200	added ('OK')	image/png	etag:%225e500fd7-10b18%22	https://www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-product-config.png?v=1582305239	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-product-config8943.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:42	57116/57116	---M--	200	added ('OK')	image/png	etag:%225e500fd7-df1c%22	https://www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-checkout.png?v=1582305239	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-checkout8943.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:42	57756/57756	---M--	200	added ('OK')	image/png	etag:%225e500fd7-e19c%22	https://www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-payment-options.png?v=1582305239	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-payment-options8943.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:42	54988/54988	---M--	200	added ('OK')	image/png	etag:%225e500fd7-d6cc%22	https://www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-secure-payment.png?v=1582305239	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-secure-payment8943.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:43	49792/49792	---M--	200	added ('OK')	image/png	etag:%225e500fd7-c280%22	https://www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-shipping.png?v=1582305239	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/checkout/phone-shipping8943.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:43	790900/790900	---M--	200	added ('OK')	image/png	etag:%225e500fd6-c1174%22	https://www.cefar.co.uk/assets/images/cases/bbas/phone.png?v=1582305238	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/phone1a39.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:43	73323/73323	---M--	200	added ('OK')	image/png	etag:%225e500fd6-11e6b%22	https://www.cefar.co.uk/assets/images/cases/bbas/engineers.png?v=1582305238	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/engineers1a39.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:43	427337/427337	---M--	200	added ('OK')	image/jpeg	etag:%225e500fd6-68549%22	https://www.cefar.co.uk/assets/images/cases/bbas/social-media.jpg?v=1582305238	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/social-media1a39.jpg	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:44	1452/1452	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823327-5ac%22	https://www.cefar.co.uk/assets/images/cases/ehs/counter.svg?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/counter52c6.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:44	193219/193219	---M--	200	added ('OK')	image/png	etag:%225e500fd6-2f2c3%22	https://www.cefar.co.uk/assets/images/cases/bbas/client-crm.png?v=1582305238	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/bbas/client-crm1a39.png	(from https://www.cefar.co.uk/case-studies/bbas)
12:50:44	161264/161264	---M--	200	added ('OK')	image/png	etag:%225d823327-275f0%22	https://www.cefar.co.uk/assets/images/cases/ehs/laptop.png?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/laptop52c6.png	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:44	26561/26561	---M--	200	added ('OK')	image/png	etag:%225d823327-67c1%22	https://www.cefar.co.uk/assets/images/cases/ehs/water-all-year.png?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/water-all-year52c6.png	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:44	38651/38651	---M--	200	added ('OK')	image/png	etag:%225d823327-96fb%22	https://www.cefar.co.uk/assets/images/cases/ehs/graph.png?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/graph52c6.png	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:44	1975/1975	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823328-7b7%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/scheduling.svg?v=1568813864	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/schedulingd24f.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:45	3276/3276	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823327-ccc%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/automation.svg?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/automation52c6.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:45	1005/1005	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823327-3ed%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/alerts.svg?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/alerts52c6.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:45	1550/1550	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823327-60e%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/graphs.svg?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/graphs52c6.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:45	959/959	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823328-3bf%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/reporting.svg?v=1568813864	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/reportingd24f.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:45	1530/1530	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823327-5fa%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/contour-plots.svg?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/contour-plots52c6.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:46	1085/1085	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823327-43d%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/calculator.svg?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/calculator52c6.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:46	1102/1102	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823328-44e%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/maps.svg?v=1568813864	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/mapsd24f.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:46	1376/1376	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823328-560%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/tables.svg?v=1568813864	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/tablesd24f.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:46	1274/1274	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823327-4fa%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/field-data.svg?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/field-data52c6.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:47	778/778	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823328-30a%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/kpis.svg?v=1568813864	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/kpisd24f.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:47	1495/1495	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823328-5d7%22	https://www.cefar.co.uk/assets/images/cases/ehs/icons/help.svg?v=1568813864	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/icons/helpd24f.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:47	2107/2107	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823327-83b%22	https://www.cefar.co.uk/assets/images/cases/ehs/calendar.svg?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/calendar52c6.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:48	44327/44327	---M--	200	added ('OK')	image/png	etag:%225d823327-ad27%22	https://www.cefar.co.uk/assets/images/cases/ehs/calendar.png?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/calendar52c6.png	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:48	855/855	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823327-357%22	https://www.cefar.co.uk/assets/images/cases/ehs/graph.svg?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/graph52c6.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:48	66939/66939	---M--	200	added ('OK')	image/png	etag:%225d823327-1057b%22	https://www.cefar.co.uk/assets/images/cases/ehs/laptop2.png?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/laptop252c6.png	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:48	56104/56104	---M--	200	added ('OK')	image/png	etag:%225d823327-db28%22	https://www.cefar.co.uk/assets/images/cases/ehs/summary.png?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/summary52c6.png	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:49	140222/140222	---M--	200	added ('OK')	image/png	etag:%225d823327-223be%22	https://www.cefar.co.uk/assets/images/cases/ehs/maps.png?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/maps52c6.png	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:49	1190/1190	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823327-4a6%22	https://www.cefar.co.uk/assets/images/cases/ehs/maps.svg?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/maps52c6.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:49	71787/71787	---M--	200	added ('OK')	image/png	etag:%225d823327-1186b%22	https://www.cefar.co.uk/assets/images/cases/ehs/dataset.png?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/dataset52c6.png	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:49	36870/36870	---M--	200	added ('OK')	image/png	etag:%225d823327-9006%22	https://www.cefar.co.uk/assets/images/cases/ehs/bars.png?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/bars52c6.png	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:49	3136/3136	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d823327-c40%22	https://www.cefar.co.uk/assets/images/cases/ehs/cogs.svg?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/cogs52c6.svg	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:50	8407/8407	---M--	200	added ('OK')	image/png	etag:%225d823327-20d7%22	https://www.cefar.co.uk/assets/images/cases/ehs/ehs-logo.png?v=1568813863	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/ehs/ehs-logo52c6.png	(from https://www.cefar.co.uk/case-studies/ehs-data)
12:50:50	675008/675008	---M--	200	added ('OK')	image/png	etag:%22627d2002-a4cc0%22	https://www.cefar.co.uk/assets/images/cases/sentient/ipad-mockup.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/ipad-mockup63e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:50	32793/32793	---M--	200	added ('OK')	image/png	etag:%22627d2002-8019%22	https://www.cefar.co.uk/assets/images/cases/sentient/sentient-plane.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/sentient-plane63e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:51	250763/250763	---M--	200	added ('OK')	image/png	etag:%22627d2002-3d38b%22	https://www.cefar.co.uk/assets/images/cases/sentient/mosaic-image-1.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/mosaic-image-163e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:51	230787/230787	---M--	200	added ('OK')	image/png	etag:%22627d2002-38583%22	https://www.cefar.co.uk/assets/images/cases/sentient/mosaic-image-2.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/mosaic-image-263e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:51	243443/243443	---M--	200	added ('OK')	image/png	etag:%22627d2002-3b6f3%22	https://www.cefar.co.uk/assets/images/cases/sentient/mosaic-image-4.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/mosaic-image-463e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:52	34654/34654	---M--	200	added ('OK')	image/png	etag:%22627d2002-875e%22	https://www.cefar.co.uk/assets/images/cases/sentient/wireframe-1.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/wireframe-163e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:52	166273/166273	---M--	200	added ('OK')	image/png	etag:%22627d2002-28981%22	https://www.cefar.co.uk/assets/images/cases/sentient/wireframe-2.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/wireframe-263e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:52	249101/249101	---M--	200	added ('OK')	image/png	etag:%22627d2002-3cd0d%22	https://www.cefar.co.uk/assets/images/cases/sentient/mosaic-image-3.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/mosaic-image-363e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:52	30182/30182	---M--	200	added ('OK')	image/png	etag:%22627d2002-75e6%22	https://www.cefar.co.uk/assets/images/cases/sentient/wireframe-3.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/wireframe-363e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:52	29709/29709	---M--	200	added ('OK')	image/png	etag:%22627d2002-740d%22	https://www.cefar.co.uk/assets/images/cases/sentient/wireframe-4.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/wireframe-463e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:53	63699/63699	---M--	200	added ('OK')	image/png	etag:%22627d2002-f8d3%22	https://www.cefar.co.uk/assets/images/cases/sentient/login-screen-2.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/login-screen-263e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:53	89849/89849	---M--	200	added ('OK')	image/png	etag:%22627d2002-15ef9%22	https://www.cefar.co.uk/assets/images/cases/sentient/login-screen-4-phone.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/login-screen-4-phone63e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:53	490079/490079	---M--	200	added ('OK')	image/png	etag:%22627d2002-77a5f%22	https://www.cefar.co.uk/assets/images/cases/sentient/login-screen-1.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/login-screen-163e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:53	91443/91443	---M--	200	added ('OK')	image/png	etag:%22627d2002-16533%22	https://www.cefar.co.uk/assets/images/cases/sentient/checkout-image-1.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/checkout-image-163e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:53	210411/210411	---M--	200	added ('OK')	image/png	etag:%22627d2002-335eb%22	https://www.cefar.co.uk/assets/images/cases/sentient/checkout-image-2.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/checkout-image-263e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:54	224060/224060	---M--	200	added ('OK')	image/png	etag:%22627d2002-36b3c%22	https://www.cefar.co.uk/assets/images/cases/sentient/checkout-image-3.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/checkout-image-363e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:54	264415/264415	---M--	200	added ('OK')	image/png	etag:%22627d2002-408df%22	https://www.cefar.co.uk/assets/images/cases/sentient/checkout-image-4.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/checkout-image-463e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:54	17998/17998	---M--	200	added ('OK')	image/png	etag:%22627d2002-464e%22	https://www.cefar.co.uk/assets/images/cases/sentient/character.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/character63e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:54	240/240	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Dec%202023%2017:50:44%20GMT	https://www.cefar.co.uk/case-studies/penstripe	C:/My%20Web%20Sites/A/www.cefar.co.uk/case-studies/penstripe	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:55	43099/43099	---M--	200	added ('OK')	image/png	etag:%2262f103cd-a85b%22	https://www.cefar.co.uk/assets/images/cases/pec/ipad-mockup.png?v=1659962317	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/pec/ipad-mockup8acc.png	(from https://www.cefar.co.uk/case-studies/pec)
12:50:55	26181/26181	---M--	200	added ('OK')	image/png	etag:%2262f103cd-6645%22	https://www.cefar.co.uk/assets/images/cases/pec/arrow-down.png?v=1659962317	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/pec/arrow-down8acc.png	(from https://www.cefar.co.uk/case-studies/pec)
12:50:55	36190/36190	---M--	200	added ('OK')	image/png	etag:%2262f103cd-8d5e%22	https://www.cefar.co.uk/assets/images/cases/pec/pec-macbook-1.png?v=1659962317	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/pec/pec-macbook-18acc.png	(from https://www.cefar.co.uk/case-studies/pec)
12:50:55	47532/47532	---M--	200	added ('OK')	image/png	etag:%2262f103cd-b9ac%22	https://www.cefar.co.uk/assets/images/cases/pec/pec-macbook-2.png?v=1659962317	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/pec/pec-macbook-28acc.png	(from https://www.cefar.co.uk/case-studies/pec)
12:50:56	3214/3214	---M--	200	added ('OK')	image/png	etag:%2262f103cd-c8e%22	https://www.cefar.co.uk/assets/images/cases/pec/1-icon-collaboration.png?v=1659962317	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/pec/1-icon-collaboration8acc.png	(from https://www.cefar.co.uk/case-studies/pec)
12:50:56	1264/1264	---M--	200	added ('OK')	image/png	etag:%2262f103cd-4f0%22	https://www.cefar.co.uk/assets/images/cases/pec/2-icon-interface.png?v=1659962317	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/pec/2-icon-interface8acc.png	(from https://www.cefar.co.uk/case-studies/pec)
12:50:56	2642/2642	---M--	200	added ('OK')	image/png	etag:%2262f103cd-a52%22	https://www.cefar.co.uk/assets/images/cases/pec/3-icon-updates.png?v=1659962317	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/pec/3-icon-updates8acc.png	(from https://www.cefar.co.uk/case-studies/pec)
12:50:56	4131/4131	---M--	200	added ('OK')	image/png	etag:%2262f103cd-1023%22	https://www.cefar.co.uk/assets/images/cases/pec/4-icon-reporting.png?v=1659962317	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/pec/4-icon-reporting8acc.png	(from https://www.cefar.co.uk/case-studies/pec)
12:50:57	2011871/2011871	---M--	200	added ('OK')	image/png	etag:%22627d2002-1eb2df%22	https://www.cefar.co.uk/assets/images/cases/sentient/social-media-banner.png?v=1652367362	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/sentient/social-media-banner63e8.png	(from https://www.cefar.co.uk/case-studies/sentient)
12:50:57	822079/822079	---M--	200	added ('OK')	image/png	etag:%2262f103cd-c8b3f%22	https://www.cefar.co.uk/assets/images/cases/pec/pec-systems-mockup.png?v=1659962317	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/pec/pec-systems-mockup8acc.png	(from https://www.cefar.co.uk/case-studies/pec)
12:50:58	48766/48766	---M--	200	added ('OK')	image/png	etag:%2262f103cd-be7e%22	https://www.cefar.co.uk/assets/images/cases/pec/graph-banner.png?v=1659962317	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/pec/graph-banner8acc.png	(from https://www.cefar.co.uk/case-studies/pec)
12:50:58	117924/117924	---M--	200	added ('OK')	image/png	etag:%22618e728f-1cca4%22	https://www.cefar.co.uk/assets/images/cases/enserve/small-desktop.png?v=1636725391	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/enserve/small-desktopb18c.png	(from https://www.cefar.co.uk/case-studies/enserve)
12:50:59	24305/24305	---M--	200	added ('OK')	image/png	etag:%22618e728f-5ef1%22	https://www.cefar.co.uk/assets/images/cases/enserve/phone.png?v=1636725391	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/enserve/phoneb18c.png	(from https://www.cefar.co.uk/case-studies/enserve)
12:50:59	237615/237615	---M--	200	added ('OK')	image/png	etag:%22618e728f-3a02f%22	https://www.cefar.co.uk/assets/images/cases/enserve/desktop.png?v=1636725391	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/enserve/desktopb18c.png	(from https://www.cefar.co.uk/case-studies/enserve)
12:50:59	1077651/1077651	---M--	200	added ('OK')	video/mp4	etag:%2262f103cd-107193%22	https://www.cefar.co.uk/assets/images/cases/pec/pec-video.mp4?v=1659962317	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/pec/pec-video8acc.mp4	(from https://www.cefar.co.uk/case-studies/pec)
12:50:59	7596/7596	---M--	200	added ('OK')	image/png	etag:%22618e728f-1dac%22	https://www.cefar.co.uk/assets/images/cases/enserve/enserve-logo.png?v=1636725391	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/enserve/enserve-logob18c.png	(from https://www.cefar.co.uk/case-studies/enserve)
12:50:59	3280/3280	---M--	200	added ('OK')	image/png	etag:%22618e728f-cd0%22	https://www.cefar.co.uk/assets/images/cases/enserve/icons/icon1.png?v=1636725391	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/enserve/icons/icon1b18c.png	(from https://www.cefar.co.uk/case-studies/enserve)
12:50:59	1873/1873	---M--	200	added ('OK')	image/png	etag:%22618e728f-751%22	https://www.cefar.co.uk/assets/images/cases/enserve/icons/icon2.png?v=1636725391	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/enserve/icons/icon2b18c.png	(from https://www.cefar.co.uk/case-studies/enserve)
12:50:59	5234/5234	---M--	200	added ('OK')	image/png	etag:%22618e728f-1472%22	https://www.cefar.co.uk/assets/images/cases/enserve/icons/icon3.png?v=1636725391	C:/My%20Web%20Sites/A/www.cefar.co.uk/assets/images/cases/enserve/icons/icon3b18c.png	(from https://www.cefar.co.uk/case-studies/enserve)
